op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
FULLY_CONNECTED,4299,49152.0,0.045293514,0.0015137306,0.15575193,0.0020539633,0.12890029,-15,onnx_tf_prefix_Add_889;onnx_tf_prefix_Mul_890;onnx_tf_prefix_Add_891;onnx_tf_prefix_MatMul_894;onnx_tf_prefix_Add_895
RESHAPE,4303,49152.0,1.3107056e-07,-2.275596e-08,9.536743e-07,1.7701118e-14,0.12890029,-15,onnx_tf_prefix_Reshape_922
TRANSPOSE,4307,49152.0,1.3107056e-07,-2.275596e-08,9.536743e-07,1.7701118e-14,0.12890029,-15,onnx_tf_prefix_Transpose_936
RESHAPE,4311,49152.0,0.0,0.0,0.0,0.0,0.07168055,0,onnx_tf_prefix_MatMul_937
SPLIT,4321,12288.0,0.0,0.0,0.0,0.0,0.07168055,0,onnx_tf_prefix_MatMul_9371;onnx_tf_prefix_MatMul_9372;onnx_tf_prefix_MatMul_9373;onnx_tf_prefix_MatMul_9374
SPLIT,4320,12288.0,0.0,0.0,0.0,0.0,0.07168055,0,onnx_tf_prefix_MatMul_9371;onnx_tf_prefix_MatMul_9372;onnx_tf_prefix_MatMul_9373;onnx_tf_prefix_MatMul_9374
SPLIT,4319,12288.0,0.0,0.0,0.0,0.0,0.07168055,0,onnx_tf_prefix_MatMul_9371;onnx_tf_prefix_MatMul_9372;onnx_tf_prefix_MatMul_9373;onnx_tf_prefix_MatMul_9374
SPLIT,4318,12288.0,0.0,0.0,0.0,0.0,0.07168055,0,onnx_tf_prefix_MatMul_9371;onnx_tf_prefix_MatMul_9372;onnx_tf_prefix_MatMul_9373;onnx_tf_prefix_MatMul_9374
RESHAPE,4331,49152.0,1.3107056e-07,-2.275596e-08,9.536743e-07,1.7701118e-14,0.12890029,-15,onnx_tf_prefix_MatMul_9375
SPLIT,4341,12288.0,9.1928484e-08,-1.0490314e-08,9.536743e-07,8.567221e-15,0.12890029,-15,onnx_tf_prefix_MatMul_9376;onnx_tf_prefix_MatMul_9377;onnx_tf_prefix_MatMul_9378;onnx_tf_prefix_MatMul_9379
SPLIT,4340,12288.0,1.6285877e-07,-3.276121e-08,9.536743e-07,2.760061e-14,0.12890029,-15,onnx_tf_prefix_MatMul_9376;onnx_tf_prefix_MatMul_9377;onnx_tf_prefix_MatMul_9378;onnx_tf_prefix_MatMul_9379
SPLIT,4339,12288.0,1.3484217e-07,-2.7166811e-08,9.536743e-07,1.8930073e-14,0.12890029,-15,onnx_tf_prefix_MatMul_9376;onnx_tf_prefix_MatMul_9377;onnx_tf_prefix_MatMul_9378;onnx_tf_prefix_MatMul_9379
SPLIT,4338,12288.0,1.2358414e-07,-2.0605512e-08,9.536743e-07,1.5706573e-14,0.12890029,-15,onnx_tf_prefix_MatMul_9376;onnx_tf_prefix_MatMul_9377;onnx_tf_prefix_MatMul_9378;onnx_tf_prefix_MatMul_9379
RESHAPE,4351,12288.0,1.2358414e-07,-2.0605512e-08,9.536743e-07,1.5706573e-14,0.12890029,-15,onnx_tf_prefix_MatMul_93710
RESHAPE,4355,12288.0,1.3484217e-07,-2.7166811e-08,9.536743e-07,1.8930073e-14,0.12890029,-15,onnx_tf_prefix_MatMul_93711
RESHAPE,4359,12288.0,1.6285877e-07,-3.276121e-08,9.536743e-07,2.760061e-14,0.12890029,-15,onnx_tf_prefix_MatMul_93712
RESHAPE,4363,12288.0,9.1928484e-08,-1.0490314e-08,9.536743e-07,8.567221e-15,0.12890029,-15,onnx_tf_prefix_MatMul_93713
TRANSPOSE,4367,12288.0,1.2358414e-07,-2.0605512e-08,9.536743e-07,1.5706573e-14,0.12890029,-15,onnx_tf_prefix_MatMul_93714
FULLY_CONNECTED,4371,147456.0,0.41881314,0.005663354,1.7460642,0.17543872,1.4497327,-43,onnx_tf_prefix_MatMul_93715
TRANSPOSE,4375,12288.0,1.3484217e-07,-2.7166811e-08,9.536743e-07,1.8930073e-14,0.12890029,-15,onnx_tf_prefix_MatMul_93716
