,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name,range,rmse/scale
335,FULLY_CONNECTED,1968,602112.0,0.0841013,-0.0047243577,0.42873776,0.007100461,0.08564979,18,onnx_tf_prefix_Mul_458;onnx_tf_prefix_Add_459;onnx_tf_prefix_MatMul_460;onnx_tf_prefix_Add_4611,21.84069645,0.9838229985045257
336,FULLY_CONNECTED,1972,602112.0,0.14314042,-0.008040879,0.72971255,0.020568643,0.14577594,18,onnx_tf_prefix_Mul_458;onnx_tf_prefix_Add_459;onnx_tf_prefix_MatMul_460;onnx_tf_prefix_Add_461;onnx_tf_prefix_Mul_4631,37.1728647,0.9838229961469231
471,FULLY_CONNECTED,2512,602112.0,0.09648505,-0.0017675132,1.5080279,0.009329354,0.09914885,19,onnx_tf_prefix_Mul_650;onnx_tf_prefix_Add_651;onnx_tf_prefix_MatMul_652;onnx_tf_prefix_Add_6531,25.28295675,0.9741775230437457
472,FULLY_CONNECTED,2516,602112.0,0.1642169,-0.003008931,2.5666604,0.027025104,0.16875137,19,onnx_tf_prefix_Mul_650;onnx_tf_prefix_Add_651;onnx_tf_prefix_MatMul_652;onnx_tf_prefix_Add_653;onnx_tf_prefix_Mul_6551,43.03159935,0.9741736528891308
475,FULLY_CONNECTED,2528,150528.0,2.0715034,-0.0065056416,63.909977,4.3392873,2.2142177,-90,onnx_tf_prefix_MatMul_658;onnx_tf_prefix_Add_659;onnx_tf_prefix_Mul_660,564.6255135,0.940781751091203
85,FULLY_CONNECTED,968,1204224.0,0.05583233,-0.00063945993,0.45687234,0.003118132,0.059837934,17,onnx_tf_prefix_Mul_109;onnx_tf_prefix_Add_110;onnx_tf_prefix_MatMul_111;onnx_tf_prefix_Add_1121,15.25867317,0.9331912493700811
86,FULLY_CONNECTED,972,1204224.0,0.095026635,-0.001088445,0.77759707,0.009032616,0.10184416,17,onnx_tf_prefix_Mul_109;onnx_tf_prefix_Add_110;onnx_tf_prefix_MatMul_111;onnx_tf_prefix_Add_112;onnx_tf_prefix_Mul_1141,25.970260800000002,0.9331912184021702
401,RSQRT,2232,196.0,0.00063107465,-6.4166393e-06,0.004514201,1.1714345e-06,0.0012147931,-128,onnx_tf_prefix_Div_553;onnx_tf_prefix_Sqrt_552,0.3097722405,0.8909568858865291
437,FULLY_CONNECTED,2376,602112.0,0.09324854,-0.00030271642,1.2075043,0.008699858,0.10570047,-9,onnx_tf_prefix_Mul_602;onnx_tf_prefix_Add_603;onnx_tf_prefix_MatMul_604;onnx_tf_prefix_Add_6051,26.953619850000003,0.8824277633569872
438,FULLY_CONNECTED,2380,602112.0,0.15870903,-0.0005151827,2.055171,0.02520178,0.1799022,-9,onnx_tf_prefix_Mul_602;onnx_tf_prefix_Add_603;onnx_tf_prefix_MatMul_604;onnx_tf_prefix_Add_605;onnx_tf_prefix_Mul_6071,45.875061,0.8824277025955883
420,FULLY_CONNECTED,2308,602112.0,0.081989974,-0.0011856914,0.55326366,0.0067299707,0.0929926,14,onnx_tf_prefix_Mul_578;onnx_tf_prefix_Add_579;onnx_tf_prefix_MatMul_580;onnx_tf_prefix_Add_5811,23.713113,0.882182008341538
421,FULLY_CONNECTED,2312,602112.0,0.13954689,-0.0020164081,0.9416568,0.019495385,0.15827334,14,onnx_tf_prefix_Mul_578;onnx_tf_prefix_Add_579;onnx_tf_prefix_MatMul_580;onnx_tf_prefix_Add_581;onnx_tf_prefix_Mul_5831,40.3597017,0.8821818956317248
98,MEAN,1020,784.0,0.017804231,-0.00046435892,0.26910898,0.0009016888,0.034210492,-128,onnx_tf_prefix_ReduceMean_128,8.72367546,0.8777463204892315
328,MEAN,1940,196.0,0.001465281,-7.312538e-05,0.008230398,6.239147e-06,0.0028651075,38,onnx_tf_prefix_ReduceMean_449,0.7306024125,0.871809681444796
180,RSQRT,1348,196.0,0.0020989163,-3.5968496e-05,0.013944745,1.1229664e-05,0.0038584878,-128,onnx_tf_prefix_Div_241;onnx_tf_prefix_Sqrt_240,0.9839143890000001,0.868492854413967
640,FULLY_CONNECTED,3188,75264.0,0.18589488,-3.6770547e-05,22.298363,0.046292827,0.24823865,-1,onnx_tf_prefix_MatMul_887;onnx_tf_prefix_Add_888;onnx_tf_prefix_Mul_889,63.300855750000004,0.8667372280217494
441,FULLY_CONNECTED,2392,150528.0,1.7639713,-0.006552087,26.6826,3.1211684,2.0482173,-104,onnx_tf_prefix_MatMul_610;onnx_tf_prefix_Add_611;onnx_tf_prefix_Mul_612,522.2954115,0.8625466059820619
345,MEAN,2008,196.0,0.0018898878,9.692407e-05,0.010758013,1.0377247e-05,0.0037588007,34,onnx_tf_prefix_ReduceMean_473,0.9584941785,0.8570216199129257
192,MEAN,1396,196.0,0.0008134265,2.6226133e-05,0.008044303,1.0113131e-06,0.0011911636,5,onnx_tf_prefix_ReduceMean_257,0.303746718,0.8442506483419036
78,MEAN,940,784.0,0.0010537902,-3.8439026e-05,0.0155210225,1.8240189e-06,0.001630243,-58,onnx_tf_prefix_ReduceMean_100,0.415711965,0.8284424091339289
106,FULLY_CONNECTED,1052,301056.0,0.33822215,-0.0018344403,14.444121,0.11460643,0.41679275,75,onnx_tf_prefix_MatMul_141;onnx_tf_prefix_Add_142;onnx_tf_prefix_Mul_143,106.28215125,0.8122399310251387
103,FULLY_CONNECTED,1040,1204224.0,0.077126645,-0.0010431495,1.3039774,0.005951179,0.09660427,8,onnx_tf_prefix_Mul_133;onnx_tf_prefix_Add_134;onnx_tf_prefix_MatMul_135;onnx_tf_prefix_Add_136;onnx_tf_prefix_Mul_1381,24.63408885,0.7985556440316957
102,FULLY_CONNECTED,1036,1204224.0,0.045315295,-0.000612773,0.76614404,0.0020543942,0.05675926,8,onnx_tf_prefix_Mul_133;onnx_tf_prefix_Add_134;onnx_tf_prefix_MatMul_135;onnx_tf_prefix_Add_1361,14.4736113,0.7985556107635142
263,MEAN,1680,196.0,0.05557896,-0.003346094,0.43801862,0.00629084,0.10507609,-128,onnx_tf_prefix_ReduceMean_357,26.79440295,0.7548321960403601
39,FULLY_CONNECTED,784,2408448.0,0.08478901,0.00086533057,0.41171235,0.007190597,0.11480626,7,onnx_tf_prefix_Mul_48;onnx_tf_prefix_Add_49;onnx_tf_prefix_MatMul_50;onnx_tf_prefix_Add_511,29.275596299999997,0.7386129286980408
40,FULLY_CONNECTED,788,2408448.0,0.14431089,0.0014727688,0.7007347,0.020829745,0.19540025,7,onnx_tf_prefix_Mul_48;onnx_tf_prefix_Add_49;onnx_tf_prefix_MatMul_50;onnx_tf_prefix_Add_51;onnx_tf_prefix_Mul_531,49.82706375,0.7386128544401236
158,MEAN,1260,196.0,0.00068157766,-1.6301707e-05,0.0049315114,9.3992224e-07,0.0013215053,-26,onnx_tf_prefix_ReduceMean_209,0.3369838515,0.7336299513863778
119,FULLY_CONNECTED,1104,1204224.0,0.04464935,0.001140683,0.33698162,0.0019951267,0.061262548,9,onnx_tf_prefix_Mul_157;onnx_tf_prefix_Add_158;onnx_tf_prefix_MatMul_159;onnx_tf_prefix_Add_1601,15.62194974,0.7291051813387416
120,FULLY_CONNECTED,1108,1204224.0,0.07599181,0.0019422104,0.573542,0.0057792854,0.1042689,9,onnx_tf_prefix_Mul_157;onnx_tf_prefix_Add_158;onnx_tf_prefix_MatMul_159;onnx_tf_prefix_Add_160;onnx_tf_prefix_Mul_1621,26.5885695,0.7290919094856606
458,FULLY_CONNECTED,2460,150528.0,1.8773646,-0.0010950473,63.932655,3.5650916,2.5914872,-89,onnx_tf_prefix_MatMul_634;onnx_tf_prefix_Add_635;onnx_tf_prefix_Mul_636,660.829236,0.7285951540170369
594,FULLY_CONNECTED,3004,150528.0,7.7525406,-0.07496816,1342.8345,76.82594,12.06064,-77,onnx_tf_prefix_MatMul_826;onnx_tf_prefix_Add_827;onnx_tf_prefix_Mul_828,3075.4631999999997,0.726747567884209
413,MEAN,2280,196.0,0.0033491917,-3.3867072e-05,0.025490696,2.2307988e-05,0.0065784343,33,onnx_tf_prefix_ReduceMean_569,1.6775007465,0.7179722509426157
577,FULLY_CONNECTED,2936,150528.0,4.32536,-0.049930576,695.9121,24.011639,7.063078,-106,onnx_tf_prefix_MatMul_802;onnx_tf_prefix_Add_803;onnx_tf_prefix_Mul_804,1801.08489,0.6937722112149813
424,FULLY_CONNECTED,2324,150528.0,0.78956604,-0.0042457613,10.140278,0.62693816,1.1511037,-77,onnx_tf_prefix_MatMul_586;onnx_tf_prefix_Add_587;onnx_tf_prefix_Mul_588,293.53144349999997,0.6878565903385465
141,MEAN,1192,196.0,0.00047393667,1.2588347e-05,0.004238171,3.6055073e-07,0.0008845132,47,onnx_tf_prefix_ReduceMean_185,0.22555086600000002,0.6788578918640428
22,FULLY_CONNECTED,716,2408448.0,0.086536,0.001581615,7.514232,0.0076381606,0.1316833,8,onnx_tf_prefix_Mul_24;onnx_tf_prefix_Add_25;onnx_tf_prefix_MatMul_26;onnx_tf_prefix_Add_271,33.5792415,0.6636875812722218
23,FULLY_CONNECTED,720,2408448.0,0.14728425,0.0026911986,12.789214,0.022126248,0.22412507,8,onnx_tf_prefix_Mul_24;onnx_tf_prefix_Add_25;onnx_tf_prefix_MatMul_26;onnx_tf_prefix_Add_27;onnx_tf_prefix_Mul_291,57.15189285,0.663687212025796
203,FULLY_CONNECTED,1440,150528.0,0.079307385,-0.00013303239,1.7257241,0.0063018827,0.12266337,21,onnx_tf_prefix_MatMul_274;onnx_tf_prefix_Add_275;onnx_tf_prefix_Mul_276,31.279159349999997,0.6471728140294514
314,MEAN,1884,196.0,0.10181323,-0.0025918018,0.804415,0.018217783,0.21003275,-128,onnx_tf_prefix_ReduceMean_429,53.558351249999994,0.6426296266827419
26,FULLY_CONNECTED,732,602112.0,0.05277388,-0.00096687564,5.378508,0.002825302,0.08291586,-25,onnx_tf_prefix_MatMul_32;onnx_tf_prefix_Add_33;onnx_tf_prefix_Mul_34,21.1435443,0.6410543165658877
186,FULLY_CONNECTED,1372,150528.0,0.07323864,0.00026522667,1.8862908,0.005370384,0.11604817,16,onnx_tf_prefix_MatMul_250;onnx_tf_prefix_Add_251;onnx_tf_prefix_Mul_252,29.592283350000002,0.6314869409194045
60,FULLY_CONNECTED,868,602112.0,0.34378263,-0.0015156106,2.7304275,0.118516184,0.5723617,-38,onnx_tf_prefix_MatMul_80;onnx_tf_prefix_Add_81;onnx_tf_prefix_Mul_82,145.9522335,0.6014759473443063
248,RSQRT,1620,196.0,0.001352124,-0.0001404141,0.007038669,3.5723272e-06,0.0032221104,-128,onnx_tf_prefix_Div_337;onnx_tf_prefix_Sqrt_336,0.821638152,0.5865907340929079
169,FULLY_CONNECTED,1304,150528.0,0.057455406,0.00012756475,2.8719027,0.0033096091,0.09861904,9,onnx_tf_prefix_MatMul_226;onnx_tf_prefix_Add_227;onnx_tf_prefix_Mul_228,25.147855200000002,0.5833478215754759
48,DEPTHWISE_CONV_2D,820,602112.0,0.04408321,0.00046572613,4.0651546,0.002746088,0.090526626,-7,Add_3;depthwise_2;Const_320,23.08428963,0.578869797682836
195,MEAN,1408,196.0,0.018833442,-0.000302631,0.11645692,0.00063121313,0.04458982,-128,onnx_tf_prefix_ReduceMean_261,11.3704041,0.5634459906244023
243,MEAN,1600,196.0,0.00078595284,2.717878e-05,0.006284918,9.33909e-07,0.0017343215,-27,onnx_tf_prefix_ReduceMean_329,0.4422519825,0.5572148375938759
390,FULLY_CONNECTED,2188,150528.0,1.3443938,-0.0011163944,11.519912,1.8108512,2.4470205,-94,onnx_tf_prefix_MatMul_538;onnx_tf_prefix_Add_539;onnx_tf_prefix_Mul_540,623.9902275,0.5499253943774709
126,MEAN,1132,784.0,0.0017773974,5.416597e-05,0.014105751,5.79943e-06,0.0043841265,87,onnx_tf_prefix_ReduceMean_170,1.1179522575,0.5492999741321419
237,FULLY_CONNECTED,1576,150528.0,0.071185976,4.3265554e-05,2.3012195,0.0050851298,0.13216776,16,onnx_tf_prefix_MatMul_322;onnx_tf_prefix_Add_323;onnx_tf_prefix_Mul_324,33.7027788,0.5395422912470788
588,RSQRT,2980,196.0,0.00010064256,6.9010757e-06,0.0006389164,2.0297186e-08,0.0002655922,-128,onnx_tf_prefix_Div_817;onnx_tf_prefix_Sqrt_816,0.067726011,0.5364170820582916
254,FULLY_CONNECTED,1644,150528.0,0.077813,0.00017739944,4.634653,0.006094341,0.15515353,-12,onnx_tf_prefix_MatMul_346;onnx_tf_prefix_Add_347;onnx_tf_prefix_Mul_348,39.56415015,0.5031549093195512
220,FULLY_CONNECTED,1508,150528.0,0.06798863,-0.0002983725,1.0089484,0.0046310364,0.13542897,-34,onnx_tf_prefix_MatMul_298;onnx_tf_prefix_Add_299;onnx_tf_prefix_Mul_300,34.53438735,0.5024901139510388
305,FULLY_CONNECTED,1848,150528.0,0.13212815,-0.00057565334,2.6413736,0.017487556,0.2779758,-24,onnx_tf_prefix_MatMul_418;onnx_tf_prefix_Add_419;onnx_tf_prefix_Mul_420,70.883829,0.47572674775987955
384,RSQRT,2164,196.0,0.00037863367,1.0159821e-05,0.0021166524,2.3505577e-07,0.0010243694,-128,onnx_tf_prefix_Div_529;onnx_tf_prefix_Sqrt_528,0.261214197,0.4732916706533328
21,MUL,712,602112.0,0.03654827,-0.00048209625,5.439216,0.0014600359,0.08078031,6,onnx_tf_prefix_Div_23;onnx_tf_prefix_Sqrt_221,20.598979049999997,0.4730164580845054
288,FULLY_CONNECTED,1780,150528.0,0.07877635,6.0630904e-05,1.8864453,0.0062167267,0.16758208,-31,onnx_tf_prefix_MatMul_394;onnx_tf_prefix_Add_395;onnx_tf_prefix_Mul_396,42.733430399999996,0.47049315684515236
373,FULLY_CONNECTED,2120,150528.0,0.83941615,-0.006980775,6.3359375,0.70845294,1.8330909,-73,onnx_tf_prefix_MatMul_514;onnx_tf_prefix_Add_515;onnx_tf_prefix_Mul_516,467.4381795,0.45916788167956873
339,FULLY_CONNECTED,1984,150528.0,0.15353249,6.9726375e-05,3.238712,0.02359274,0.33460945,-9,onnx_tf_prefix_MatMul_466;onnx_tf_prefix_Add_467;onnx_tf_prefix_Mul_468,85.32540974999999,0.4590404839208731
316,RSQRT,1892,196.0,0.0005285865,-1.3505304e-05,0.0027891288,4.3226228e-07,0.0014704192,-128,onnx_tf_prefix_Div_433;onnx_tf_prefix_Sqrt_432,0.374956896,0.44712865683974395
299,RSQRT,1824,196.0,0.0005039261,2.1123606e-05,0.0023243725,3.6244256e-07,0.0013489568,-128,onnx_tf_prefix_Div_409;onnx_tf_prefix_Sqrt_408,0.34398398399999996,0.4462945186430038
112,MEAN,1076,784.0,0.0009945597,-3.7799034e-06,0.012874842,1.2509427e-06,0.0025276954,37,onnx_tf_prefix_ReduceMean_148,0.644562327,0.4424803311150866
503,RSQRT,2640,196.0,0.0001227779,0.00026017436,0.00031213157,8.334357e-08,0.0006529249,-128,onnx_tf_prefix_Div_697;onnx_tf_prefix_Sqrt_696,0.16649584950000001,0.44215324683912605
560,FULLY_CONNECTED,2868,150528.0,2.4424317,-0.022542374,326.6885,6.7796707,5.9180126,-104,onnx_tf_prefix_MatMul_778;onnx_tf_prefix_Add_779;onnx_tf_prefix_Mul_780,1509.0932129999999,0.43997541996428574
486,RSQRT,2572,196.0,0.0001664405,-0.00024321115,0.00032835317,8.71994e-08,0.0006774012,-128,onnx_tf_prefix_Div_673;onnx_tf_prefix_Sqrt_672,0.17273730599999998,0.4359240067403604
271,FULLY_CONNECTED,1712,150528.0,0.09004103,-0.00034268395,1.9033864,0.0081133265,0.20739065,-60,onnx_tf_prefix_MatMul_370;onnx_tf_prefix_Add_371;onnx_tf_prefix_Mul_372,52.88461575,0.4343204753165826
31,DEPTHWISE_CONV_2D,752,602112.0,0.019103559,0.00011037786,1.2274746,0.0003981895,0.046146743,-3,Add_2;depthwise_2;depthwise_1;Const_329,11.767419465,0.43241808346933913
152,FULLY_CONNECTED,1236,150528.0,0.056546487,-6.9978055e-06,1.8449837,0.0032046966,0.13100798,40,onnx_tf_prefix_MatMul_202;onnx_tf_prefix_Add_203;onnx_tf_prefix_Mul_204,33.4070349,0.4321113854714349
322,FULLY_CONNECTED,1916,150528.0,0.15112528,-0.0003740583,9.422753,0.022975827,0.35086626,58,onnx_tf_prefix_MatMul_442;onnx_tf_prefix_Add_443;onnx_tf_prefix_Mul_444,89.47089629999999,0.4320101679453969
607,CONV_2D,3056,75264.0,0.38234225,-0.00045399138,37.362446,0.17172796,0.9700719,21,Add_36;depthwise_35;convolution_3;Const_31,247.3683345,0.4271855765924068
348,MEAN,2020,196.0,0.13348068,-0.017619653,0.8461845,0.0225568,0.36580396,-128,onnx_tf_prefix_ReduceMean_477,93.2800098,0.4105729582412088
379,MEAN,2144,196.0,0.0014654264,6.728676e-05,0.006521963,2.7804883e-06,0.004194329,37,onnx_tf_prefix_ReduceMean_521,1.069553895,0.39755575327136405
356,FULLY_CONNECTED,2052,150528.0,0.15204073,-4.9765942e-05,2.7146657,0.023130978,0.3860047,-17,onnx_tf_prefix_MatMul_490;onnx_tf_prefix_Add_491;onnx_tf_prefix_Mul_492,98.4311985,0.3940074240812679
297,MEAN,1816,196.0,0.084654674,0.0024469898,0.3173157,0.009215299,0.2447819,-128,onnx_tf_prefix_ReduceMean_405,62.4193845,0.3921709443749847
129,MEAN,1144,784.0,0.48977974,-0.00482745,3.7066069,0.3011638,1.4218735,-128,onnx_tf_prefix_ReduceMean_174,362.5777425,0.3859583347858289
334,MUL,1964,150528.0,0.064565204,0.0011398428,2.7002385,0.004203402,0.1704606,12,onnx_tf_prefix_Div_457;onnx_tf_prefix_Sqrt_4561,43.467453,0.380343895721599
611,DEPTHWISE_CONV_2D,3072,75264.0,0.553283,0.0009170152,50.05299,0.33386838,1.5274893,2,Add_37;depthwise_35;depthwise_33;Const_29,389.5097715,0.37827659244698175
429,DEPTHWISE_CONV_2D,2344,150528.0,0.6166581,0.0025632908,50.321243,0.386353,1.6689502,13,Add_26;depthwise_32;depthwise_23;Const_123,425.58230100000003,0.37243352411702474
533,SUB,2760,150528.0,1.594859,0.4459532,2.533274,3.2424624,4.922383,-75,onnx_tf_prefix_Sub_738,1255.207665,0.36581547394612757
543,FULLY_CONNECTED,2800,150528.0,2.090162,-0.028603703,201.27344,4.4697657,5.797149,-106,onnx_tf_prefix_MatMul_754;onnx_tf_prefix_Add_755;onnx_tf_prefix_Mul_756,1478.272995,0.3646934105733433
448,SUB,2420,150528.0,0.62630075,-0.20223306,0.97247314,0.46511286,1.8969868,71,onnx_tf_prefix_Sub_618,483.73163400000004,0.35951322001590735
69,MUL,904,602112.0,0.02930817,-0.00074036693,1.4497422,0.00086339173,0.08180718,-31,onnx_tf_prefix_Div_94;onnx_tf_prefix_Sqrt_931,20.8608309,0.3591803092203542
565,DEPTHWISE_CONV_2D,2888,150528.0,3.1192033,-0.020193817,220.25053,10.290031,8.941796,53,Add_34;depthwise_32;depthwise_31;Const_51,2280.15798,0.35874312257101576
123,FULLY_CONNECTED,1120,301056.0,0.49263895,-0.0005148999,17.259264,0.24297132,1.3787749,-33,onnx_tf_prefix_MatMul_165;onnx_tf_prefix_Add_166;onnx_tf_prefix_Mul_167,351.5875995,0.3575066609804472
317,MUL,1896,150528.0,0.059864495,0.0008748742,2.5065856,0.003619044,0.16870463,12,onnx_tf_prefix_Div_433;onnx_tf_prefix_Sqrt_4321,43.01968065,0.3565906322343136
331,MEAN,1952,196.0,0.074334614,0.0003248296,0.29576224,0.006384136,0.224486,-128,onnx_tf_prefix_ReduceMean_453,57.24393,0.3559277125598768
666,RSQRT,3292,1.0,0.0,-0.00038965725,0.00057411735,3.6772096e-07,0.0017206819,-128,onnx_tf_prefix_Div_925;onnx_tf_prefix_Sqrt_924,0.4387738845,0.35241842202210644
531,DEPTHWISE_CONV_2D,2752,150528.0,1.6540421,0.00707629,118.351654,2.880048,4.9255047,-75,Add_32;depthwise_32;depthwise_29;Const_69,1256.0036985000002,0.34454751752128315
628,DEPTHWISE_CONV_2D,3140,75264.0,0.5334314,0.00041635512,43.462135,0.3006768,1.5934147,3,Add_38;depthwise_35;depthwise_34;Const_20,406.32074850000004,0.3441288953125815
548,DEPTHWISE_CONV_2D,2820,150528.0,2.3332243,0.005700658,159.9351,5.5996776,6.876444,-69,Add_33;depthwise_32;depthwise_30;Const_60,1753.49322,0.34412609087290663
249,MUL,1624,150528.0,0.05593032,-0.0006797871,2.7490516,0.00314053,0.16448535,-13,onnx_tf_prefix_Div_337;onnx_tf_prefix_Sqrt_3361,41.94376425,0.34070166025570175
554,RSQRT,2844,196.0,8.8495566e-05,3.486945e-05,0.000143159,9.653202e-09,0.00028917944,-128,onnx_tf_prefix_Div_769;onnx_tf_prefix_Sqrt_768,0.0737407572,0.3397568994569576
660,MEAN,3268,1536.0,0.12928398,0.0009376459,1.0185727,0.018484432,0.40032044,24,onnx_tf_prefix_ReduceMean_916,102.0817122,0.33962158898590245
412,DEPTHWISE_CONV_2D,2276,150528.0,0.7561504,0.0050982456,48.724964,0.57733864,2.2459593,-11,Add_25;depthwise_32;depthwise_22;Const_132,572.7196215,0.3383089057650905
208,DEPTHWISE_CONV_2D,1460,150528.0,0.15686065,9.027287e-05,8.684092,0.025801657,0.47805804,66,Add_13;depthwise_32;depthwise_10;Const_240,121.90480020000001,0.33600301330561316
294,MEAN,1804,196.0,0.00075000065,3.531646e-05,0.0030350953,6.08806e-07,0.0023301146,-30,onnx_tf_prefix_ReduceMean_401,0.594179223,0.33485915800274024
645,DEPTHWISE_CONV_2D,3208,75264.0,0.53788185,-0.00044209464,36.051064,0.29956818,1.6416014,-2,Add_39;depthwise_35;Const_11,418.608357,0.33341115548935557
181,MUL,1352,150528.0,0.050462697,-0.0006846288,2.7418947,0.0025616547,0.15237448,-22,onnx_tf_prefix_Div_241;onnx_tf_prefix_Sqrt_2401,38.8554924,0.3321605551096658
89,FULLY_CONNECTED,984,301056.0,0.16835803,6.202271e-05,1.5120584,0.028351868,0.50861853,103,onnx_tf_prefix_MatMul_117;onnx_tf_prefix_Add_118;onnx_tf_prefix_Mul_119,129.69772515,0.3310538636274386
163,RSQRT,1280,196.0,0.0009897453,8.993351e-06,0.0036956777,1.1034924e-06,0.0031812885,-128,onnx_tf_prefix_Div_217;onnx_tf_prefix_Sqrt_216,0.8112285675,0.33020345848286364
147,MUL,1216,150528.0,0.039477434,0.00027563222,2.2421765,0.0015913986,0.121114224,39,onnx_tf_prefix_Div_193;onnx_tf_prefix_Sqrt_1921,30.884127120000002,0.3293778079288405
198,MUL,1420,150528.0,0.051909067,0.00078087224,2.479004,0.0027153792,0.16008519,22,onnx_tf_prefix_Div_265;onnx_tf_prefix_Sqrt_2641,40.82172345,0.3255098145771012
651,RSQRT,3232,49.0,0.00027746556,-6.7090336e-06,0.00042811577,7.971148e-08,0.0008711046,-128,onnx_tf_prefix_Div_902;onnx_tf_prefix_Sqrt_901,0.222131673,0.3241082823588723
43,FULLY_CONNECTED,800,602112.0,0.092566155,-0.00087161566,0.4271962,0.008575687,0.28774473,-44,onnx_tf_prefix_MatMul_56;onnx_tf_prefix_Add_57;onnx_tf_prefix_Mul_58,73.37490615,0.32183041289511866
278,SUB,1740,150528.0,0.14635149,0.18726039,0.39366806,0.058808614,0.7537447,-82,onnx_tf_prefix_Sub_378,192.2048985,0.32173343862692416
391,ADD,2192,150528.0,1.52994,0.0044937655,2.370047,2.3408391,4.7557,-82,onnx_tf_prefix_Add_542,1212.7035,0.3217150152258918
226,MEAN,1532,196.0,0.0005317879,-3.1229038e-06,0.0018874806,2.9912815e-07,0.0017063534,-38,onnx_tf_prefix_ReduceMean_305,0.435120117,0.32052334053372483
212,MEAN,1476,196.0,0.02119819,-0.00013537187,0.07050757,0.00047716088,0.068257585,-128,onnx_tf_prefix_ReduceMean_285,17.405684174999998,0.320023224553408
671,FULLY_CONNECTED,3312,1000.0,0.018187955,5.042537e-05,0.080788985,0.00033366514,0.057250235,-67,PartitionedCall:0,14.598809925,0.31906424878628126
259,DEPTHWISE_CONV_2D,1664,150528.0,0.22304024,0.00078046235,8.169122,0.050868127,0.7113231,23,Add_16;depthwise_32;depthwise_13;Const_213,181.3873905,0.31707059014067146
136,CONV_2D,1172,150528.0,0.05657916,-7.1822644e-05,3.7160697,0.0032552904,0.18018465,-56,Add_8;depthwise_32;convolution_2;Const_278,45.94708575,0.3166482398203998
333,RSQRT,1960,196.0,0.00047978052,-7.585428e-05,0.0010700903,2.3884476e-07,0.0015482688,-128,onnx_tf_prefix_Div_457;onnx_tf_prefix_Sqrt_456,0.39480854400000004,0.3156541450620292
374,ADD,2124,150528.0,0.8439213,0.0022714357,1.3382702,0.71225303,2.677468,-57,onnx_tf_prefix_Add_518,682.7543400000001,0.3152048299830414
201,LOGISTIC,1432,602112.0,0.0012286286,-3.8659942e-05,0.0038624026,1.5110537e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_272,0.99609375,0.3146878060605463
225,DEPTHWISE_CONV_2D,1528,150528.0,0.18007252,-0.00039872297,6.85981,0.033148162,0.57873404,-25,Add_14;depthwise_32;depthwise_11;Const_231,147.5771802,0.3145941908313892
571,RSQRT,2912,196.0,7.689611e-05,2.9398903e-05,0.00013442185,7.2164665e-09,0.00027010852,-128,onnx_tf_prefix_Div_793;onnx_tf_prefix_Sqrt_792,0.0688776726,0.3145024381696256
83,RSQRT,960,784.0,0.0013521964,0.00012308703,0.0064636036,1.9145286e-06,0.004399658,-128,onnx_tf_prefix_Div_108;onnx_tf_prefix_Sqrt_107,1.1219127899999999,0.3144937438508562
567,SUB,2896,150528.0,1.1834394,-2.092641,4.302507,7.84306,8.934257,53,onnx_tf_prefix_Sub_786,2278.2355350000003,0.3134615867064522
582,DEPTHWISE_CONV_2D,2956,150528.0,4.424345,-0.0054260897,223.26822,19.844122,14.21174,-7,Add_35;depthwise_32;Const_42,3623.9937,0.3134503005538066
41,LOGISTIC,792,2408448.0,0.0012170234,0.0001298386,0.003899,1.4981036e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_54,0.99609375,0.31333642866669686
54,RSQRT,844,3136.0,0.0017081347,1.5321071e-05,0.017336585,3.0688786e-06,0.005626056,-128,onnx_tf_prefix_Div_71;onnx_tf_prefix_Sqrt_70,1.4346442799999999,0.3113764792196641
215,MUL,1488,150528.0,0.040852275,0.00044995805,1.6907827,0.001693276,0.13220915,50,onnx_tf_prefix_Div_289;onnx_tf_prefix_Sqrt_2881,33.71333325,0.3112449856159406
73,CONV_2D,920,301056.0,0.04180564,9.804922e-06,2.641884,0.0017548081,0.13488334,32,Add_4;depthwise_5;convolution_1;Const_309,34.395251699999996,0.31056785585692925
4,SUB,644,602112.0,0.013961172,-0.0044871923,0.02822191,0.0002204509,0.047890652,-3,onnx_tf_prefix_Sub_2,12.21211626,0.3100310480189919
191,DEPTHWISE_CONV_2D,1392,150528.0,0.14822023,-3.2233424e-05,5.9891295,0.022297077,0.4820251,33,Add_12;depthwise_32;depthwise_9;Const_249,122.9164005,0.3097806690607351
311,MEAN,1872,196.0,0.0008731091,-6.024366e-06,0.0032767104,7.876038e-07,0.0028654225,43,onnx_tf_prefix_ReduceMean_425,0.7306827375,0.3097171360287313
87,LOGISTIC,976,1204224.0,0.0012048277,6.620454e-05,0.0037024347,1.4560301e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_115,0.99609375,0.3089051450422929
96,SUB,1012,301056.0,0.06256271,-0.0049800263,0.117297955,0.004006252,0.20533182,59,onnx_tf_prefix_Sub_125,52.3596141,0.30825694870336684
