op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
PAD,776,221952.0,8.8346957e-07,1.4519043e-07,7.2826037e-06,8.0229795e-13,0.6013138,74,Pad_5
TRANSPOSE,780,221952.0,8.8346957e-07,1.4519043e-07,7.2826037e-06,8.0229795e-13,0.6013138,74,transpose_22
DEPTHWISE_CONV_2D,784,150528.0,0.029452657,-0.00048673313,0.17334639,0.00086774357,0.09678358,17,Add_7;depthwise_5;Const_127
MEAN,788,784.0,0.00045438588,9.241615e-06,0.0041284366,2.3246024e-07,0.0013322389,56,onnx_tf_prefix_ReduceMean_148
SUB,792,150528.0,0.028349243,-0.00020902674,0.04816116,0.0008053027,0.0963315,17,onnx_tf_prefix_Sub_149
MUL,796,150528.0,0.1806282,-0.06077148,0.38208008,0.036335107,0.76761484,-128,onnx_tf_prefix_Pow_151;onnx_tf_prefix_Constant_102
MEAN,800,784.0,0.003989359,-4.1116527e-05,0.023181282,1.735482e-05,0.012652389,-128,onnx_tf_prefix_ReduceMean_152
ADD,804,784.0,1.2074746e-07,-6.679259e-07,9.021976e-07,4.6436303e-13,0.0126523925,-128,onnx_tf_prefix_Add_154
RSQRT,808,784.0,0.002489161,-0.00023960754,0.0043005943,6.324207e-06,0.008606041,-128,onnx_tf_prefix_Div_156;onnx_tf_prefix_Sqrt_155
MUL,812,150528.0,0.020769378,-1.7359158e-05,0.0384505,0.00043149153,0.07360632,3,onnx_tf_prefix_Div_156;onnx_tf_prefix_Sqrt_1551
FULLY_CONNECTED,816,602112.0,0.03731157,-0.00067219394,0.18249844,0.0013933381,0.04910131,20,onnx_tf_prefix_Mul_157;onnx_tf_prefix_Add_158;onnx_tf_prefix_MatMul_159;onnx_tf_prefix_Add_1601
FULLY_CONNECTED,820,602112.0,0.063504286,-0.0011436372,0.3106129,0.004036225,0.08357041,20,onnx_tf_prefix_Mul_157;onnx_tf_prefix_Add_158;onnx_tf_prefix_MatMul_159;onnx_tf_prefix_Add_160;onnx_tf_prefix_Mul_1621
LOGISTIC,824,602112.0,0.0011708247,8.392544e-07,0.0034576764,1.3709216e-06,0.00390625,-128,onnx_tf_prefix_Sigmoid_163
MUL,828,602112.0,0.006195739,0.00019248863,0.010619569,3.842447e-05,0.02131347,-120,onnx_tf_prefix_Mul_164
FULLY_CONNECTED,832,150528.0,0.3611727,-9.92001e-05,2.1327345,0.13052393,0.9705731,94,onnx_tf_prefix_MatMul_165;onnx_tf_prefix_Add_166;onnx_tf_prefix_Mul_167
ADD,836,150528.0,0.42849448,-0.002146276,0.799491,0.18361378,1.4728106,85,onnx_tf_prefix_Add_169
TRANSPOSE,840,150528.0,1.9006665e-06,-5.9527736e-07,1.040372e-05,3.9756037e-12,1.4728106,85,onnx_tf_prefix_Transpose_168
MEAN,844,784.0,0.001941,0.00081400457,0.019071419,5.0710128e-06,0.007591535,81,onnx_tf_prefix_ReduceMean_170
SUB,848,150528.0,0.15962936,-0.1383815,0.70999163,0.049499534,1.4674768,84,onnx_tf_prefix_Sub_171
MUL,852,150528.0,12.558682,-2.9878676,188.20312,166.85556,380.78903,-128,onnx_tf_prefix_Pow_173;onnx_tf_prefix_Constant_102
MEAN,856,784.0,0.26048303,0.3106924,0.9766558,0.18514451,2.008436,-128,onnx_tf_prefix_ReduceMean_174
ADD,860,784.0,4.6115324e-06,-1.2507852e-06,1.2137673e-05,2.3102915e-11,2.008436,-128,onnx_tf_prefix_Add_177
RSQRT,864,784.0,0.01059777,-0.00083435583,0.1914433,0.00017260165,0.0016347334,-128,onnx_tf_prefix_Div_179;onnx_tf_prefix_Sqrt_178
MUL,868,150528.0,0.025153112,-0.000103494145,1.7013339,0.0006368142,0.10197042,7,onnx_tf_prefix_Div_179;onnx_tf_prefix_Sqrt_1781
MUL,872,150528.0,0.004453409,-5.501708e-06,0.4049801,1.9902845e-05,0.018782424,0,onnx_tf_prefix_Mul_180
ADD,876,150528.0,0.005135873,6.565584e-05,0.16391446,2.6387559e-05,0.017630162,8,onnx_tf_prefix_Add_181
TRANSPOSE,880,150528.0,9.219158e-09,7.8718254e-11,1.9506975e-07,8.762331e-17,0.017630162,8,transpose_25
CONV_2D,884,75264.0,0.029109638,-6.809667e-05,0.80142456,0.00084808894,0.097781524,-12,Add_8;depthwise_14;convolution_2;Const_116
TRANSPOSE,888,75264.0,5.3225154e-08,-5.856344e-08,9.536743e-07,6.28161e-15,0.097781524,-12,transpose_26
PAD,892,153600.0,4.740714e-08,-2.8696086e-08,9.536743e-07,3.0779888e-15,0.097781524,-12,Pad_6
TRANSPOSE,896,153600.0,4.740715e-08,-2.8696086e-08,9.536743e-07,3.0779888e-15,0.097781524,-12,transpose_28
DEPTHWISE_CONV_2D,900,75264.0,0.019719483,-0.00011093198,0.39977607,0.00038928,0.06479897,-40,Add_9;depthwise_14;depthwise_6;Const_114
