,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name,range,rmse/scale
739,RESHAPE,4879,49152.0,4.139316e-07,7.1632805e-08,3.8146973e-06,1.7745077e-13,0.41974682,-4,onnx_tf_prefix_Add_1069;onnx_tf_prefix_Slice_44;onnx_tf_prefix_MatMul_1068;Const_1074,107.0354391,1.0035789177536373e-06
680,TRANSPOSE,4640,49152.0,5.3434615e-08,1.4337477e-08,4.7683716e-07,3.0615337e-15,0.055181324,-3,onnx_tf_prefix_Transpose_1023,14.07123762,1.0027147548559811e-06
679,RESHAPE,4636,49152.0,5.3434615e-08,1.4337477e-08,4.7683716e-07,3.0615337e-15,0.055181324,-3,onnx_tf_prefix_Reshape_1022,14.07123762,1.0027147548559811e-06
684,RESHAPE,4656,49152.0,5.3434615e-08,1.4337477e-08,4.7683716e-07,3.0615337e-15,0.055181324,-3,onnx_tf_prefix_MatMul_1050,14.07123762,1.0027147548559811e-06
1485,TRANSPOSE,7980,12288.0,3.5709988e-07,-1.0074938e-07,1.9073486e-06,1.3902815e-13,0.37243932,4,onnx_tf_prefix_MatMul_207216,94.9720266,1.001142381597335e-06
1480,RESHAPE,7960,12288.0,3.5709988e-07,-1.0074938e-07,1.9073486e-06,1.3902815e-13,0.37243932,4,onnx_tf_prefix_MatMul_207211,94.9720266,1.001142381597335e-06
1477,SPLIT,7944,12288.0,3.5709988e-07,-1.0074938e-07,1.9073486e-06,1.3902815e-13,0.37243932,4,onnx_tf_prefix_MatMul_20726;onnx_tf_prefix_MatMul_20727;onnx_tf_prefix_MatMul_20728;onnx_tf_prefix_MatMul_20729,94.9720266,1.001142381597335e-06
1062,RESHAPE,6223,12288.0,2.7192576e-07,-2.3542574e-08,1.9073486e-06,7.453659e-14,0.27315882,-9,onnx_tf_prefix_MatMul_150713,69.6554991,9.994694688789427e-07
1069,TRANSPOSE,6251,12288.0,2.7192576e-07,-2.3542574e-08,1.9073486e-06,7.453659e-14,0.27315882,-9,onnx_tf_prefix_MatMul_150720,69.6554991,9.994694688789427e-07
1055,SPLIT,6201,12288.0,2.7192576e-07,-2.3542574e-08,1.9073486e-06,7.453659e-14,0.27315882,-9,onnx_tf_prefix_MatMul_15076;onnx_tf_prefix_MatMul_15077;onnx_tf_prefix_MatMul_15078;onnx_tf_prefix_MatMul_15079,69.6554991,9.994694688789427e-07
111,TRANSPOSE,2273,12288.0,1.2370414e-07,1.3271751e-08,9.536743e-07,1.548993e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25914,31.76509755,9.991132410538045e-07
106,SPLIT,2244,12288.0,1.2370414e-07,1.3271751e-08,9.536743e-07,1.548993e-14,0.12456901,-5,onnx_tf_prefix_MatMul_2596;onnx_tf_prefix_MatMul_2597;onnx_tf_prefix_MatMul_2598;onnx_tf_prefix_MatMul_2599,31.76509755,9.991132410538045e-07
107,RESHAPE,2257,12288.0,1.2370414e-07,1.3271751e-08,9.536743e-07,1.548993e-14,0.12456901,-5,onnx_tf_prefix_MatMul_25910,31.76509755,9.991132410538045e-07
1991,TRANSPOSE,10082,12288.0,5.1959347e-07,1.6617639e-07,4.45048e-06,3.0008355e-13,0.5509291,-13,onnx_tf_prefix_MatMul_275019,140.4869205,9.943181846116203e-07
1980,SPLIT,10039,12288.0,5.1959347e-07,1.6617639e-07,4.45048e-06,3.0008355e-13,0.5509291,-13,onnx_tf_prefix_MatMul_27507;onnx_tf_prefix_MatMul_27508;onnx_tf_prefix_MatMul_27509;onnx_tf_prefix_MatMul_275010,140.4869205,9.943181846116203e-07
1985,RESHAPE,10058,12288.0,5.1959347e-07,1.6617639e-07,4.45048e-06,3.0008355e-13,0.5509291,-13,onnx_tf_prefix_MatMul_275013,140.4869205,9.943181846116203e-07
404,RESHAPE,3487,49152.0,1.7791704e-07,-3.828619e-08,1.9073486e-06,3.3311458e-14,0.18371643,14,onnx_tf_prefix_Add_617;onnx_tf_prefix_Slice_44;onnx_tf_prefix_MatMul_616;Const_1070,46.84768965,9.934564259463009e-07
1625,TRANSPOSE,8563,12288.0,7.082047e-08,3.019118e-09,4.7683716e-07,5.0387313e-15,0.07158551,7,onnx_tf_prefix_MatMul_229316,18.254305050000003,9.915976213824327e-07
1617,SPLIT,8527,12288.0,7.082047e-08,3.019118e-09,4.7683716e-07,5.0387313e-15,0.07158551,7,onnx_tf_prefix_MatMul_22936;onnx_tf_prefix_MatMul_22937;onnx_tf_prefix_MatMul_22938;onnx_tf_prefix_MatMul_22939,18.254305050000003,9.915976213824327e-07
1620,RESHAPE,8543,12288.0,7.082047e-08,3.019118e-09,4.7683716e-07,5.0387313e-15,0.07158551,7,onnx_tf_prefix_MatMul_229311,18.254305050000003,9.915976213824327e-07
1979,SPLIT,10040,12288.0,5.1675664e-07,1.6938509e-07,4.45048e-06,2.9753297e-13,0.5509291,-13,onnx_tf_prefix_MatMul_27507;onnx_tf_prefix_MatMul_27508;onnx_tf_prefix_MatMul_27509;onnx_tf_prefix_MatMul_275010,140.4869205,9.900835306102165e-07
1986,RESHAPE,10062,12288.0,5.1675664e-07,1.6938509e-07,4.45048e-06,2.9753297e-13,0.5509291,-13,onnx_tf_prefix_MatMul_275014,140.4869205,9.900835306102165e-07
1993,TRANSPOSE,10090,12288.0,5.1675664e-07,1.6938509e-07,4.45048e-06,2.9753297e-13,0.5509291,-13,onnx_tf_prefix_MatMul_275021,140.4869205,9.900835306102165e-07
972,SPLIT,5851,12288.0,3.7220013e-07,7.693476e-08,3.496806e-06,1.4466928e-13,0.38474414,-8,onnx_tf_prefix_MatMul_13946;onnx_tf_prefix_MatMul_13947;onnx_tf_prefix_MatMul_13948;onnx_tf_prefix_MatMul_13949,98.10975570000001,9.88589847682997e-07
983,TRANSPOSE,5894,12288.0,3.7220013e-07,7.693476e-08,3.496806e-06,1.4466928e-13,0.38474414,-8,onnx_tf_prefix_MatMul_139418,98.10975570000001,9.88589847682997e-07
977,RESHAPE,5870,12288.0,3.7220013e-07,7.693476e-08,3.496806e-06,1.4466928e-13,0.38474414,-8,onnx_tf_prefix_MatMul_139412,98.10975570000001,9.88589847682997e-07
769,RESHAPE,5009,49152.0,5.5160044e-08,8.659199e-09,4.7683716e-07,3.1199182e-15,0.056556612,10,onnx_tf_prefix_MatMul_1163,14.42193606,9.87616230314815e-07
765,TRANSPOSE,4993,49152.0,5.5160044e-08,8.659199e-09,4.7683716e-07,3.1199182e-15,0.056556612,10,onnx_tf_prefix_Transpose_1136,14.42193606,9.87616230314815e-07
764,RESHAPE,4989,49152.0,5.5160044e-08,8.659199e-09,4.7683716e-07,3.1199182e-15,0.056556612,10,onnx_tf_prefix_Reshape_1135,14.42193606,9.87616230314815e-07
950,RESHAPE,5759,12288.0,7.7182825e-08,1.8638374e-08,4.7683716e-07,6.30829e-15,0.080493785,10,onnx_tf_prefix_MatMul_138913,20.525915174999998,9.867189653856542e-07
943,SPLIT,5737,12288.0,7.7182825e-08,1.8638374e-08,4.7683716e-07,6.30829e-15,0.080493785,10,onnx_tf_prefix_MatMul_13896;onnx_tf_prefix_MatMul_13897;onnx_tf_prefix_MatMul_13898;onnx_tf_prefix_MatMul_13899,20.525915174999998,9.867189653856542e-07
957,TRANSPOSE,5787,12288.0,7.7182825e-08,1.8638374e-08,4.7683716e-07,6.30829e-15,0.080493785,10,onnx_tf_prefix_MatMul_138920,20.525915174999998,9.867189653856542e-07
1528,SPLIT,8158,12288.0,5.2853736e-08,-1.4552723e-08,4.7683716e-07,3.0245444e-15,0.055859815,-4,onnx_tf_prefix_MatMul_21801;onnx_tf_prefix_MatMul_21802;onnx_tf_prefix_MatMul_21803;onnx_tf_prefix_MatMul_21804,14.244252825,9.845334794942482e-07
433,RESHAPE,3613,49152.0,4.5596902e-08,3.7524113e-09,4.7683716e-07,2.093445e-15,0.046530653,5,onnx_tf_prefix_MatMul_711,11.865316515,9.833126592249017e-07
429,TRANSPOSE,3597,49152.0,4.5596902e-08,3.7524113e-09,4.7683716e-07,2.093445e-15,0.046530653,5,onnx_tf_prefix_Transpose_684,11.865316515,9.833126592249017e-07
428,RESHAPE,3593,49152.0,4.5596906e-08,3.7524113e-09,4.7683716e-07,2.093445e-15,0.046530653,5,onnx_tf_prefix_Reshape_683,11.865316515,9.833126592249017e-07
197,TRANSPOSE,2630,12288.0,1.9487108e-07,3.2007748e-08,1.9073486e-06,3.903911e-14,0.20107318,-1,onnx_tf_prefix_MatMul_37216,51.273660899999996,9.826430972067045e-07
189,SPLIT,2594,12288.0,1.9487108e-07,3.2007748e-08,1.9073486e-06,3.903911e-14,0.20107318,-1,onnx_tf_prefix_MatMul_3726;onnx_tf_prefix_MatMul_3727;onnx_tf_prefix_MatMul_3728;onnx_tf_prefix_MatMul_3729,51.273660899999996,9.826430972067045e-07
192,RESHAPE,2610,12288.0,1.9487108e-07,3.2007748e-08,1.9073486e-06,3.903911e-14,0.20107318,-1,onnx_tf_prefix_MatMul_37211,51.273660899999996,9.826430972067045e-07
711,TRANSPOSE,4767,49152.0,3.754549e-07,-1.9231385e-07,3.8146973e-06,1.7814103e-13,0.43002352,11,onnx_tf_prefix_Transpose_1048,109.65599759999999,9.814987926268216e-07
710,RESHAPE,4763,49152.0,3.7545496e-07,-1.9231385e-07,3.8146973e-06,1.7814103e-13,0.43002352,11,onnx_tf_prefix_Reshape_1047,109.65599759999999,9.814987926268216e-07
717,RESHAPE,4791,49152.0,3.754549e-07,-1.9231385e-07,3.8146973e-06,1.7814103e-13,0.43002352,11,onnx_tf_prefix_MatMul_10555,109.65599759999999,9.814987926268216e-07
1144,RESHAPE,6564,12288.0,4.3905425e-07,6.105337e-09,3.496806e-06,1.9409165e-13,0.4499731,22,onnx_tf_prefix_MatMul_162011,114.74314050000001,9.790770580044377e-07
1141,SPLIT,6548,12288.0,4.3905425e-07,6.105337e-09,3.496806e-06,1.9409165e-13,0.4499731,22,onnx_tf_prefix_MatMul_16206;onnx_tf_prefix_MatMul_16207;onnx_tf_prefix_MatMul_16208;onnx_tf_prefix_MatMul_16209,114.74314050000001,9.790770580044377e-07
1149,TRANSPOSE,6584,12288.0,4.3905425e-07,6.105337e-09,3.496806e-06,1.9409165e-13,0.4499731,22,onnx_tf_prefix_MatMul_162016,114.74314050000001,9.790770580044377e-07
880,TRANSPOSE,5469,49152.0,3.2429827e-07,5.0318096e-08,3.1789143e-06,1.07804824e-13,0.33610567,1,onnx_tf_prefix_Transpose_1274,85.70694585000001,9.768845892810938e-07
879,RESHAPE,5465,49152.0,3.2429827e-07,5.0318096e-08,3.1789143e-06,1.07804824e-13,0.33610567,1,onnx_tf_prefix_Reshape_1273,85.70694585000001,9.768845892810938e-07
886,RESHAPE,5493,49152.0,3.2429827e-07,5.0318096e-08,3.1789143e-06,1.07804824e-13,0.33610567,1,onnx_tf_prefix_MatMul_12815,85.70694585000001,9.768845892810938e-07
1024,SPLIT,6064,12288.0,4.0745675e-08,9.219952e-09,2.3841858e-07,1.7492574e-15,0.042817216,11,onnx_tf_prefix_MatMul_15021;onnx_tf_prefix_MatMul_15022;onnx_tf_prefix_MatMul_15023;onnx_tf_prefix_MatMul_15024,10.91839008,9.768062598291977e-07
1914,RESHAPE,9761,49152.0,2.9672628e-07,4.776585e-08,3.496806e-06,9.4149996e-14,0.3141489,1,onnx_tf_prefix_MatMul_2650;onnx_tf_prefix_Reshape_2649,80.1079695,9.767301853778347e-07
1911,PACK,9749,49152.0,2.9672628e-07,4.776585e-08,3.496806e-06,9.4149996e-14,0.3141489,1,onnx_tf_prefix_MatMul_263722,80.1079695,9.767301853778347e-07
1912,RESHAPE,9753,49152.0,2.9672628e-07,4.776585e-08,3.496806e-06,9.4149996e-14,0.3141489,1,onnx_tf_prefix_MatMul_263723,80.1079695,9.767301853778347e-07
1913,TRANSPOSE,9757,49152.0,2.9672628e-07,4.776585e-08,3.496806e-06,9.4149996e-14,0.3141489,1,onnx_tf_prefix_Transpose_2638,80.1079695,9.767301853778347e-07
611,RESHAPE,4351,12288.0,1.2358414e-07,-2.0605512e-08,9.536743e-07,1.5706573e-14,0.12890029,-15,onnx_tf_prefix_MatMul_93710,32.86957395,9.722698625593623e-07
610,SPLIT,4338,12288.0,1.2358414e-07,-2.0605512e-08,9.536743e-07,1.5706573e-14,0.12890029,-15,onnx_tf_prefix_MatMul_9376;onnx_tf_prefix_MatMul_9377;onnx_tf_prefix_MatMul_9378;onnx_tf_prefix_MatMul_9379,32.86957395,9.722698625593623e-07
615,TRANSPOSE,4367,12288.0,1.2358414e-07,-2.0605512e-08,9.536743e-07,1.5706573e-14,0.12890029,-15,onnx_tf_prefix_MatMul_93714,32.86957395,9.722698625593623e-07
1476,SPLIT,7945,12288.0,3.4827426e-07,-9.244104e-08,2.5431316e-06,1.3074113e-13,0.37243932,4,onnx_tf_prefix_MatMul_20726;onnx_tf_prefix_MatMul_20727;onnx_tf_prefix_MatMul_20728;onnx_tf_prefix_MatMul_20729,94.9720266,9.70846551002639e-07
1487,TRANSPOSE,7988,12288.0,3.4827426e-07,-9.244104e-08,2.5431316e-06,1.3074113e-13,0.37243932,4,onnx_tf_prefix_MatMul_207218,94.9720266,9.70846551002639e-07
1481,RESHAPE,7964,12288.0,3.4827426e-07,-9.244104e-08,2.5431316e-06,1.3074113e-13,0.37243932,4,onnx_tf_prefix_MatMul_207212,94.9720266,9.70846551002639e-07
572,RESHAPE,4185,49152.0,4.4865803e-07,1.4096501e-07,3.8146973e-06,2.2138694e-13,0.48691028,6,onnx_tf_prefix_Add_843;onnx_tf_prefix_Slice_44;onnx_tf_prefix_MatMul_842;Const_1072,124.16212139999999,9.66333543248032e-07
1328,RESHAPE,7326,49152.0,3.1649094e-07,-8.4309356e-08,3.496806e-06,1.0758644e-13,0.33951342,6,onnx_tf_prefix_Add_1860;onnx_tf_prefix_Slice_44;onnx_tf_prefix_MatMul_1859;Const_1081,86.5759221,9.660994239671167e-07
824,RESHAPE,5232,49152.0,3.4575032e-07,8.2513395e-08,2.861023e-06,1.2686429e-13,0.3704561,7,onnx_tf_prefix_Add_1182;onnx_tf_prefix_Slice_44;onnx_tf_prefix_MatMul_1181;Const_1075,94.4663055,9.614638198948564e-07
529,RESHAPE,4010,12288.0,1.5457162e-07,6.7187e-08,9.536743e-07,2.8418279e-14,0.1753418,-9,onnx_tf_prefix_MatMul_82412,44.712159,9.614206064652833e-07
535,TRANSPOSE,4034,12288.0,1.5457162e-07,6.7187e-08,9.536743e-07,2.8418279e-14,0.1753418,-9,onnx_tf_prefix_MatMul_82418,44.712159,9.614206064652833e-07
524,SPLIT,3991,12288.0,1.5457162e-07,6.7187e-08,9.536743e-07,2.8418279e-14,0.1753418,-9,onnx_tf_prefix_MatMul_8246;onnx_tf_prefix_MatMul_8247;onnx_tf_prefix_MatMul_8248;onnx_tf_prefix_MatMul_8249,44.712159,9.614206064652833e-07
1525,RESHAPE,8150,49152.0,5.1661235e-08,-1.3409792e-08,4.7683716e-07,2.8670236e-15,0.055859815,-4,onnx_tf_prefix_MatMul_2180,14.244252825,9.585530223903868e-07
1521,TRANSPOSE,8134,49152.0,5.1661235e-08,-1.3409792e-08,4.7683716e-07,2.8670236e-15,0.055859815,-4,onnx_tf_prefix_Transpose_2153,14.244252825,9.585530223903868e-07
1520,RESHAPE,8130,49152.0,5.1661235e-08,-1.3409792e-08,4.7683716e-07,2.8670236e-15,0.055859815,-4,onnx_tf_prefix_Reshape_2152,14.244252825,9.585530223903868e-07
477,TRANSPOSE,3792,12288.0,3.2307037e-07,-5.106186e-08,1.9073486e-06,1.07060906e-13,0.34137243,-7,onnx_tf_prefix_MatMul_71616,87.04996965,9.584887360969667e-07
469,SPLIT,3756,12288.0,3.2307037e-07,-5.106186e-08,1.9073486e-06,1.07060906e-13,0.34137243,-7,onnx_tf_prefix_MatMul_7166;onnx_tf_prefix_MatMul_7167;onnx_tf_prefix_MatMul_7168;onnx_tf_prefix_MatMul_7169,87.04996965,9.584887360969667e-07
472,RESHAPE,3772,12288.0,3.2307037e-07,-5.106186e-08,1.9073486e-06,1.07060906e-13,0.34137243,-7,onnx_tf_prefix_MatMul_71611,87.04996965,9.584887360969667e-07
1780,SPLIT,9205,12288.0,6.338458e-08,1.8012441e-08,4.7683716e-07,4.390492e-15,0.06946383,13,onnx_tf_prefix_MatMul_25191;onnx_tf_prefix_MatMul_25192;onnx_tf_prefix_MatMul_25193;onnx_tf_prefix_MatMul_25194,17.71327665,9.5388906429333e-07
1057,SPLIT,6199,12288.0,2.5860007e-07,-2.2458456e-08,2.22524e-06,6.748349e-14,0.27315882,-9,onnx_tf_prefix_MatMul_15076;onnx_tf_prefix_MatMul_15077;onnx_tf_prefix_MatMul_15078;onnx_tf_prefix_MatMul_15079,69.6554991,9.51006618356267e-07
1060,RESHAPE,6215,12288.0,2.5860007e-07,-2.2458456e-08,2.22524e-06,6.748349e-14,0.27315882,-9,onnx_tf_prefix_MatMul_150711,69.6554991,9.51006618356267e-07
1065,TRANSPOSE,6235,12288.0,2.5860007e-07,-2.2458456e-08,2.22524e-06,6.748349e-14,0.27315882,-9,onnx_tf_prefix_MatMul_150716,69.6554991,9.51006618356267e-07
1534,SPLIT,8177,12288.0,7.0330096e-08,1.46154795e-08,5.5631e-07,5.1717405e-15,0.075685166,-10,onnx_tf_prefix_MatMul_21806;onnx_tf_prefix_MatMul_21807;onnx_tf_prefix_MatMul_21808;onnx_tf_prefix_MatMul_21809,19.29971733,9.501837412911743e-07
1535,RESHAPE,8190,12288.0,7.0330096e-08,1.46154795e-08,5.5631e-07,5.1717405e-15,0.075685166,-10,onnx_tf_prefix_MatMul_218010,19.29971733,9.501837412911743e-07
1539,TRANSPOSE,8206,12288.0,7.0330096e-08,1.46154795e-08,5.5631e-07,5.1717405e-15,0.075685166,-10,onnx_tf_prefix_MatMul_218014,19.29971733,9.501837412911743e-07
687,SPLIT,4664,12288.0,5.0731597e-08,1.2412784e-08,4.7683716e-07,2.7293945e-15,0.055181324,-3,onnx_tf_prefix_MatMul_10501;onnx_tf_prefix_MatMul_10502;onnx_tf_prefix_MatMul_10503;onnx_tf_prefix_MatMul_10504,14.07123762,9.467624818938737e-07
101,SPLIT,2224,12288.0,4.1868024e-08,5.431603e-09,4.7683716e-07,1.7837512e-15,0.04462684,9,onnx_tf_prefix_MatMul_2591;onnx_tf_prefix_MatMul_2592;onnx_tf_prefix_MatMul_2593;onnx_tf_prefix_MatMul_2594,11.3798442,9.463918755132287e-07
979,TRANSPOSE,5878,12288.0,3.553214e-07,7.338935e-08,3.1789143e-06,1.3195852e-13,0.38474414,-8,onnx_tf_prefix_MatMul_139414,98.10975570000001,9.441624063075853e-07
974,SPLIT,5849,12288.0,3.553214e-07,7.338935e-08,3.1789143e-06,1.3195852e-13,0.38474414,-8,onnx_tf_prefix_MatMul_13946;onnx_tf_prefix_MatMul_13947;onnx_tf_prefix_MatMul_13948;onnx_tf_prefix_MatMul_13949,98.10975570000001,9.441624063075853e-07
975,RESHAPE,5862,12288.0,3.553214e-07,7.338935e-08,3.1789143e-06,1.3195852e-13,0.38474414,-8,onnx_tf_prefix_MatMul_139410,98.10975570000001,9.441624063075853e-07
939,SPLIT,5716,12288.0,4.844433e-08,-3.6032162e-09,4.3710074e-07,2.362617e-15,0.051487792,-8,onnx_tf_prefix_MatMul_13891;onnx_tf_prefix_MatMul_13892;onnx_tf_prefix_MatMul_13893;onnx_tf_prefix_MatMul_13894,13.12938696,9.440443433520655e-07
1117,RESHAPE,6453,12288.0,7.711363e-08,2.5667912e-11,7.1525574e-07,5.9695524e-15,0.082062595,-2,onnx_tf_prefix_MatMul_161512,20.925961725,9.415115198117247e-07
1112,SPLIT,6434,12288.0,7.711363e-08,2.5667912e-11,7.1525574e-07,5.9695524e-15,0.082062595,-2,onnx_tf_prefix_MatMul_16156;onnx_tf_prefix_MatMul_16157;onnx_tf_prefix_MatMul_16158;onnx_tf_prefix_MatMul_16159,20.925961725,9.415115198117247e-07
1123,TRANSPOSE,6477,12288.0,7.711363e-08,2.5667912e-11,7.1525574e-07,5.9695524e-15,0.082062595,-2,onnx_tf_prefix_MatMul_161518,20.925961725,9.415115198117247e-07
1526,SPLIT,8160,12288.0,5.076725e-08,-1.25078765e-08,4.7683716e-07,2.7536942e-15,0.055859815,-4,onnx_tf_prefix_MatMul_21801;onnx_tf_prefix_MatMul_21802;onnx_tf_prefix_MatMul_21803;onnx_tf_prefix_MatMul_21804,14.244252825,9.39416884970278e-07
1109,SPLIT,6412,12288.0,5.0236142e-08,4.888433e-09,4.3710074e-07,2.5500238e-15,0.05389353,3,onnx_tf_prefix_MatMul_16151;onnx_tf_prefix_MatMul_16152;onnx_tf_prefix_MatMul_16153;onnx_tf_prefix_MatMul_16154,13.74285015,9.369911443242956e-07
1971,RESHAPE,10002,49152.0,4.852532e-07,1.6739189e-07,5.086263e-06,2.6523076e-13,0.5509291,-13,onnx_tf_prefix_Reshape_2742,140.4869205,9.347946808448636e-07
1972,TRANSPOSE,10006,49152.0,4.8525317e-07,1.6739189e-07,5.086263e-06,2.6523076e-13,0.5509291,-13,onnx_tf_prefix_Transpose_2743,140.4869205,9.347946808448636e-07
1978,RESHAPE,10030,49152.0,4.8525317e-07,1.6739189e-07,5.086263e-06,2.6523076e-13,0.5509291,-13,onnx_tf_prefix_MatMul_27506,140.4869205,9.347946808448636e-07
653,TRANSPOSE,4522,49152.0,2.4616992e-07,4.947449e-09,2.861023e-06,6.091493e-14,0.26436403,5,onnx_tf_prefix_Transpose_943,67.41282765000001,9.335971366371204e-07
654,RESHAPE,4526,49152.0,2.4616992e-07,4.947449e-09,2.861023e-06,6.091493e-14,0.26436403,5,onnx_tf_prefix_MatMul_955;onnx_tf_prefix_Reshape_954,67.41282765000001,9.335971366371204e-07
652,RESHAPE,4518,49152.0,2.4616992e-07,4.947449e-09,2.861023e-06,6.091493e-14,0.26436403,5,onnx_tf_prefix_MatMul_94223,67.41282765000001,9.335971366371204e-07
651,PACK,4514,49152.0,2.4616992e-07,4.947449e-09,2.861023e-06,6.091493e-14,0.26436403,5,onnx_tf_prefix_MatMul_94222,67.41282765000001,9.335971366371204e-07
811,TRANSPOSE,5180,12288.0,3.4036123e-07,-5.3025563e-08,3.8146973e-06,1.1876822e-13,0.36939353,4,onnx_tf_prefix_MatMul_116814,94.19535015000001,9.329553068859772e-07
807,RESHAPE,5164,12288.0,3.4036123e-07,-5.3025563e-08,3.8146973e-06,1.1876822e-13,0.36939353,4,onnx_tf_prefix_MatMul_116810,94.19535015000001,9.329553068859772e-07
806,SPLIT,5151,12288.0,3.4036123e-07,-5.3025563e-08,3.8146973e-06,1.1876822e-13,0.36939353,4,onnx_tf_prefix_MatMul_11686;onnx_tf_prefix_MatMul_11687;onnx_tf_prefix_MatMul_11688;onnx_tf_prefix_MatMul_11689,94.19535015000001,9.329553068859772e-07
99,SPLIT,2226,12288.0,4.0740904e-08,8.195154e-09,3.973643e-07,1.7274878e-15,0.04462684,9,onnx_tf_prefix_MatMul_2591;onnx_tf_prefix_MatMul_2592;onnx_tf_prefix_MatMul_2593;onnx_tf_prefix_MatMul_2594,11.3798442,9.313466540887378e-07
893,RESHAPE,5521,12288.0,3.091922e-07,4.4585448e-08,2.861023e-06,9.7818556e-14,0.33610567,1,onnx_tf_prefix_MatMul_128112,85.70694585000001,9.305394395389782e-07
888,SPLIT,5502,12288.0,3.091922e-07,4.4585448e-08,2.861023e-06,9.7818556e-14,0.33610567,1,onnx_tf_prefix_MatMul_12816;onnx_tf_prefix_MatMul_12817;onnx_tf_prefix_MatMul_12818;onnx_tf_prefix_MatMul_12819,85.70694585000001,9.305394395389782e-07
899,TRANSPOSE,5545,12288.0,3.091922e-07,4.4585448e-08,2.861023e-06,9.7818556e-14,0.33610567,1,onnx_tf_prefix_MatMul_128118,85.70694585000001,9.305394395389782e-07
771,SPLIT,5018,12288.0,5.175311e-08,6.8349535e-09,4.7683716e-07,2.728997e-15,0.056556612,10,onnx_tf_prefix_MatMul_11631;onnx_tf_prefix_MatMul_11632;onnx_tf_prefix_MatMul_11633;onnx_tf_prefix_MatMul_11634,14.42193606,9.236727764510721e-07
772,SPLIT,5017,12288.0,5.1422195e-08,6.6526504e-09,4.7683716e-07,2.6898812e-15,0.056556612,10,onnx_tf_prefix_MatMul_11631;onnx_tf_prefix_MatMul_11632;onnx_tf_prefix_MatMul_11633;onnx_tf_prefix_MatMul_11634,14.42193606,9.170291995307639e-07
313,TRANSPOSE,3110,12288.0,2.5387268e-07,-3.646063e-08,2.22524e-06,6.582408e-14,0.27988097,-1,onnx_tf_prefix_MatMul_49020,71.36964735000001,9.166826857894286e-07
306,RESHAPE,3082,12288.0,2.5387268e-07,-3.646063e-08,2.22524e-06,6.582408e-14,0.27988097,-1,onnx_tf_prefix_MatMul_49013,71.36964735000001,9.166826857894286e-07
299,SPLIT,3060,12288.0,2.5387268e-07,-3.646063e-08,2.22524e-06,6.582408e-14,0.27988097,-1,onnx_tf_prefix_MatMul_4906;onnx_tf_prefix_MatMul_4907;onnx_tf_prefix_MatMul_4908;onnx_tf_prefix_MatMul_4909,71.36964735000001,9.166826857894286e-07
726,TRANSPOSE,4827,12288.0,3.447443e-07,-1.8925209e-07,3.1789143e-06,1.5496166e-13,0.43002352,11,onnx_tf_prefix_MatMul_105514,109.65599759999999,9.154189957807079e-07
721,SPLIT,4798,12288.0,3.447443e-07,-1.8925209e-07,3.1789143e-06,1.5496166e-13,0.43002352,11,onnx_tf_prefix_MatMul_10556;onnx_tf_prefix_MatMul_10557;onnx_tf_prefix_MatMul_10558;onnx_tf_prefix_MatMul_10559,109.65599759999999,9.154189957807079e-07
722,RESHAPE,4811,12288.0,3.447443e-07,-1.8925209e-07,3.1789143e-06,1.5496166e-13,0.43002352,11,onnx_tf_prefix_MatMul_105510,109.65599759999999,9.154189957807079e-07
1054,RESHAPE,6191,49152.0,2.486545e-07,-2.3893032e-08,2.861023e-06,6.2409543e-14,0.27315882,-9,onnx_tf_prefix_MatMul_15075,69.6554991,9.145559366995212e-07
1047,RESHAPE,6163,49152.0,2.486545e-07,-2.3893032e-08,2.861023e-06,6.2409543e-14,0.27315882,-9,onnx_tf_prefix_Reshape_1499,69.6554991,9.145559366995212e-07
1048,TRANSPOSE,6167,49152.0,2.486545e-07,-2.3893032e-08,2.861023e-06,6.2409543e-14,0.27315882,-9,onnx_tf_prefix_Transpose_1500,69.6554991,9.145559366995212e-07
724,RESHAPE,4819,12288.0,3.445664e-07,-1.8859566e-07,3.496806e-06,1.5446386e-13,0.43002352,11,onnx_tf_prefix_MatMul_105512,109.65599759999999,9.13947463612437e-07
730,TRANSPOSE,4843,12288.0,3.445664e-07,-1.8859566e-07,3.496806e-06,1.5446386e-13,0.43002352,11,onnx_tf_prefix_MatMul_105518,109.65599759999999,9.13947463612437e-07
719,SPLIT,4800,12288.0,3.445664e-07,-1.8859566e-07,3.496806e-06,1.5446386e-13,0.43002352,11,onnx_tf_prefix_MatMul_10556;onnx_tf_prefix_MatMul_10557;onnx_tf_prefix_MatMul_10558;onnx_tf_prefix_MatMul_10559,109.65599759999999,9.13947463612437e-07
436,SPLIT,3621,12288.0,4.2079332e-08,3.7207935e-09,4.7683716e-07,1.785455e-15,0.046530653,5,onnx_tf_prefix_MatMul_7111;onnx_tf_prefix_MatMul_7112;onnx_tf_prefix_MatMul_7113;onnx_tf_prefix_MatMul_7114,11.865316515,9.081034112095515e-07
