,op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name,range,rmse/scale
41,TRANSPOSE,387,150528.0,0.0,0.0,0.0,0.0,0.008148895,-128,transpose_43,2.077968225,0.0
40,TRANSPOSE,383,150528.0,0.0,0.0,0.0,0.0,0.008148895,-128,clip_by_value_9;clip_by_value_9/Minimum;transpose_41,2.077968225,0.0
38,TRANSPOSE,375,172800.0,0.0,0.0,0.0,0.0,0.0076385336,-128,transpose_40,1.947826068,0.0
37,PAD,371,172800.0,0.0,0.0,0.0,0.0,0.0076385336,-128,Pad_5,1.947826068,0.0
36,TRANSPOSE,367,150528.0,0.0,0.0,0.0,0.0,0.0076385336,-128,clip_by_value_8;clip_by_value_8/Minimum;transpose_38,1.947826068,0.0
8,TRANSPOSE,255,401408.0,0.0,0.0,0.0,0.0,0.023529412,-128,transpose_7,6.00000006,0.0
32,TRANSPOSE,351,112896.0,0.0,0.0,0.0,0.0,0.011659375,-128,clip_by_value_7;clip_by_value_7/Minimum;transpose_32,2.973140625,0.0
54,TRANSPOSE,439,150528.0,0.0,0.0,0.0,0.0,0.007428616,-128,clip_by_value_12;clip_by_value_12/Minimum;transpose_56,1.8942970799999999,0.0
30,TRANSPOSE,343,484416.0,0.0,0.0,0.0,0.0,0.0134981545,-128,transpose_31,3.4420293975,0.0
29,PAD,339,484416.0,0.0,0.0,0.0,0.0,0.0134981545,-128,Pad_4,3.4420293975,0.0
28,TRANSPOSE,335,451584.0,0.0,0.0,0.0,0.0,0.0134981545,-128,clip_by_value_6;clip_by_value_6/Minimum;transpose_29,3.4420293975,0.0
24,TRANSPOSE,319,451584.0,0.0,0.0,0.0,0.0,0.019886417,-128,transpose_25,5.071036335,0.0
23,TRANSPOSE,315,451584.0,0.0,0.0,0.0,0.0,0.019886417,-128,clip_by_value_5;clip_by_value_5/Minimum;transpose_23,5.071036335,0.0
21,TRANSPOSE,307,484416.0,0.0,0.0,0.0,0.0,0.010187312,-128,transpose_22,2.5977645600000003,0.0
20,PAD,303,484416.0,0.0,0.0,0.0,0.0,0.010187312,-128,Pad_3,2.5977645600000003,0.0
19,TRANSPOSE,299,451584.0,0.0,0.0,0.0,0.0,0.010187312,-128,clip_by_value_4;clip_by_value_4/Minimum;transpose_20,2.5977645600000003,0.0
16,TRANSPOSE,287,301056.0,0.0,0.0,0.0,0.0,0.02257661,-128,transpose_16,5.75703555,0.0
15,TRANSPOSE,283,301056.0,0.0,0.0,0.0,0.0,0.02257661,-128,clip_by_value_3;clip_by_value_3/Minimum;transpose_14,5.75703555,0.0
13,TRANSPOSE,275,1247616.0,0.0,0.0,0.0,0.0,0.023529412,-128,transpose_13,6.00000006,0.0
7,TRANSPOSE,251,401408.0,0.0,0.0,0.0,0.0,0.023529412,-128,clip_by_value_1;clip_by_value_1/Minimum;transpose_5,6.00000006,0.0
55,PAD,443,172800.0,0.0,0.0,0.0,0.0,0.007428616,-128,Pad_7,1.8942970799999999,0.0
4,PAD,239,415872.0,0.0,0.0,0.0,0.0,0.015138178,-128,Pad_1,3.86023539,0.0
76,TRANSPOSE,527,75264.0,0.0,0.0,0.0,0.0,0.0069414787,-128,transpose_79,1.7700770685,0.0
94,TRANSPOSE,599,75264.0,0.0,0.0,0.0,0.0,0.012210015,-128,transpose_97,3.113553825,0.0
93,TRANSPOSE,595,75264.0,0.0,0.0,0.0,0.0,0.012210015,-128,clip_by_value_21;clip_by_value_21/Minimum;transpose_95,3.113553825,0.0
91,TRANSPOSE,587,98304.0,0.0,0.0,0.0,0.0,0.0061256117,-128,transpose_94,1.5620309835000001,0.0
90,PAD,583,98304.0,0.0,0.0,0.0,0.0,0.0061256117,-128,Pad_11,1.5620309835000001,0.0
89,TRANSPOSE,579,75264.0,0.0,0.0,0.0,0.0,0.0061256117,-128,clip_by_value_20;clip_by_value_20/Minimum;transpose_92,1.5620309835000001,0.0
85,TRANSPOSE,563,75264.0,0.0,0.0,0.0,0.0,0.02082839,-128,transpose_88,5.3112394499999995,0.0
84,TRANSPOSE,559,75264.0,0.0,0.0,0.0,0.0,0.02082839,-128,clip_by_value_19;clip_by_value_19/Minimum;transpose_86,5.3112394499999995,0.0
12,PAD,271,1247616.0,0.0,0.0,0.0,0.0,0.023529412,-128,Pad_2,6.00000006,0.0
81,PAD,547,98304.0,0.0,0.0,0.0,0.0,0.003754563,-128,Pad_10,0.957413565,0.0
80,TRANSPOSE,543,75264.0,0.0,0.0,0.0,0.0,0.003754563,-128,clip_by_value_18;clip_by_value_18/Minimum;transpose_83,0.957413565,0.0
1,TRANSPOSE,227,153228.0,0.0,0.0,0.0,0.0,0.018658448,-14,transpose_1,4.75790424,0.0
75,TRANSPOSE,523,75264.0,0.0,0.0,0.0,0.0,0.0069414787,-128,clip_by_value_17;clip_by_value_17/Minimum;transpose_77,1.7700770685,0.0
56,TRANSPOSE,447,172800.0,0.0,0.0,0.0,0.0,0.007428616,-128,transpose_58,1.8942970799999999,0.0
73,TRANSPOSE,515,98304.0,0.0,0.0,0.0,0.0,0.0036614425,-128,transpose_76,0.9336678375,0.0
72,PAD,511,98304.0,0.0,0.0,0.0,0.0,0.0036614425,-128,Pad_9,0.9336678375,0.0
71,TRANSPOSE,507,75264.0,0.0,0.0,0.0,0.0,0.0036614425,-128,clip_by_value_16;clip_by_value_16/Minimum;transpose_74,0.9336678375,0.0
67,TRANSPOSE,491,75264.0,0.0,0.0,0.0,0.0,0.00679649,-128,transpose_70,1.73310495,0.0
66,TRANSPOSE,487,75264.0,0.0,0.0,0.0,0.0,0.00679649,-128,clip_by_value_15;clip_by_value_15/Minimum;transpose_68,1.73310495,0.0
64,TRANSPOSE,479,98304.0,0.0,0.0,0.0,0.0,0.0040776175,-128,transpose_67,1.0397924625000001,0.0
63,PAD,475,98304.0,0.0,0.0,0.0,0.0,0.0040776175,-128,Pad_8,1.0397924625000001,0.0
62,TRANSPOSE,471,75264.0,0.0,0.0,0.0,0.0,0.0040776175,-128,clip_by_value_14;clip_by_value_14/Minimum;transpose_65,1.0397924625000001,0.0
5,TRANSPOSE,243,415872.0,0.0,0.0,0.0,0.0,0.015138178,-128,transpose_4,3.86023539,0.0
59,TRANSPOSE,459,37632.0,0.0,0.0,0.0,0.0,0.012323886,-128,transpose_61,3.14259093,0.0
58,TRANSPOSE,455,37632.0,0.0,0.0,0.0,0.0,0.012323886,-128,clip_by_value_13;clip_by_value_13/Minimum;transpose_59,3.14259093,0.0
82,TRANSPOSE,551,98304.0,0.0,0.0,0.0,0.0,0.003754563,-128,transpose_85,0.957413565,0.0
